title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
,0.23739065,-0.2278029,-0.09436385,-0.45799246,0.166231,0.06922149,-0.28767943,-0.26275027,0.22599925,-0.24872191,-0.005372634,0.3193572,0.25365603,-0.29391065,-0.019056112,0.0026385952,-0.15391393,-0.12389942,-0.046095964,0.21458837,-0.078477204,0.4299637,0.14379375,0.09318782,-0.22916038,0.57772595,0.20945545,-0.11932882,0.23840275,0.17249805,0.14467883,-0.43931603,0.3338599,-0.24167931,0.06730944,0.24533463,-0.105936505,0.042228322,0.039243344,0.08035607,-0.3369036,-0.18218677,-0.17846376,-0.110484816,-0.0030478535,0.32275498,0.015219407,0.026469225,-0.10737,0.068098515,-0.1391747,-0.22171257,0.24484739,0.08211578,-0.28158572,0.14484467,-0.15885809,-0.29421496,-0.27135426,0.09807816,-0.008593441,0.2154583,0.039091077,0.19106092
,0.36589295,-0.3668281,-0.14875081,-0.71272707,0.26252905,0.101931885,-0.4425456,-0.40754378,0.33965716,-0.39211345,-0.001675012,0.5033227,0.39536187,-0.45985004,-0.037666228,0.01633843,-0.24709134,-0.2044948,-0.07572857,0.3272725,-0.123412535,0.6729789,0.22307508,0.14245889,-0.37056994,0.9226043,0.32740715,-0.17790012,0.3675287,0.26598608,0.22118884,-0.704937,0.52939385,-0.38812974,0.10090566,0.38159212,-0.1773439,0.079372,0.052486382,0.116561495,-0.5403339,-0.27780148,-0.28986484,-0.16502705,-0.007054333,0.5072817,0.027006386,0.04466458,-0.16588363,0.11347791,-0.20253587,-0.35934418,0.37223178,0.124134496,-0.43009806,0.22393174,-0.2591491,-0.47454372,-0.42328998,0.16312483,-0.010621442,0.3310887,0.065005034,0.31077588
,0.42842683,-0.423698,-0.1694756,-0.8442719,0.30074528,0.13025388,-0.5126666,-0.49111912,0.39945534,-0.46529835,0.0070953276,0.5825986,0.4728327,-0.5393678,-0.049431335,0.015665466,-0.29315016,-0.24428993,-0.07849716,0.3833495,-0.14917588,0.79215306,0.25845,0.17289774,-0.42628086,1.0707281,0.3787231,-0.21319157,0.44640473,0.3055034,0.25986686,-0.81529516,0.61524427,-0.44673604,0.1283057,0.43893254,-0.20614913,0.07981042,0.071373776,0.14562291,-0.63544494,-0.3221756,-0.33566335,-0.20240408,-0.021499181,0.5984436,0.037454043,0.058097564,-0.19535875,0.12797396,-0.24717179,-0.4201562,0.43183884,0.13838203,-0.50983053,0.26061422,-0.31000835,-0.5466317,-0.5076739,0.19042464,-0.0073992326,0.3952857,0.07927093,0.35392192
,0.48260128,-0.4803798,-0.18580341,-0.95196646,0.33217305,0.13582493,-0.57572395,-0.5468734,0.46073756,-0.51519835,-0.0013833524,0.65329814,0.519618,-0.6054563,-0.05645255,0.011507846,-0.31591973,-0.2707926,-0.09542528,0.43369025,-0.1643771,0.8890756,0.28688574,0.19681323,-0.4760933,1.2100722,0.42047173,-0.23839968,0.4876087,0.34394935,0.28844294,-0.92261726,0.7011528,-0.50530434,0.13872321,0.4928547,-0.2389431,0.094073,0.07456246,0.14880462,-0.7156948,-0.36116096,-0.37811506,-0.2222582,-0.025220908,0.65969974,0.026043886,0.058042713,-0.2133464,0.14893551,-0.27887845,-0.47090328,0.48408028,0.15725161,-0.5699597,0.2997983,-0.341635,-0.62260556,-0.56404346,0.20773856,-0.024517346,0.43483287,0.08759123,0.4106021
,0.49860463,-0.4999647,-0.19613937,-1.0018439,0.35696372,0.14906876,-0.61118424,-0.58120555,0.4699899,-0.5391749,-0.0034480384,0.68822193,0.5474948,-0.62633383,-0.051133763,0.019706123,-0.33252695,-0.2847725,-0.10828366,0.45748731,-0.17884374,0.9370518,0.29974532,0.21481638,-0.4967882,1.2589923,0.44177526,-0.25707412,0.529313,0.3728347,0.3092881,-0.97051245,0.7290984,-0.51712006,0.1462922,0.52269995,-0.24259053,0.10220793,0.085293666,0.165458,-0.73945385,-0.39338654,-0.3953567,-0.22794577,-0.021977449,0.69233745,0.037626807,0.058468077,-0.22392552,0.14299992,-0.30004176,-0.48962083,0.51944095,0.17894796,-0.60290235,0.31373712,-0.354705,-0.6414391,-0.58337516,0.22056217,-0.010567032,0.4582198,0.102482006,0.42308566
,0.5456383,-0.5554681,-0.21780927,-1.100869,0.38793647,0.1590093,-0.6615141,-0.6215541,0.5161227,-0.59852,0.004662361,0.75543994,0.6102835,-0.69396186,-0.06281447,0.017504767,-0.37550277,-0.30661887,-0.1153978,0.49406722,-0.20196672,1.0252643,0.3358529,0.2257518,-0.5591737,1.3876978,0.48349932,-0.28169435,0.5746941,0.39836904,0.3276061,-1.0584077,0.808138,-0.56993335,0.16835263,0.56688285,-0.26136512,0.10841798,0.08751043,0.18044895,-0.82120794,-0.41400877,-0.43061656,-0.25643352,-0.027158232,0.75981,0.029596249,0.06957627,-0.2500139,0.15911262,-0.3184643,-0.535311,0.55423135,0.18403457,-0.6520691,0.34372503,-0.39414772,-0.7029966,-0.64540446,0.23775807,-0.025956947,0.51576513,0.10130972,0.4632466
,0.42423436,-0.41015208,-0.16079813,-0.8291517,0.29295197,0.12377738,-0.5096492,-0.4800402,0.40428847,-0.4622789,-0.0074044587,0.578296,0.46586093,-0.5253316,-0.042782262,0.0113398535,-0.2830941,-0.2377177,-0.08312737,0.38102853,-0.14176148,0.7771149,0.2563536,0.16685553,-0.43001962,1.0639106,0.36167613,-0.215662,0.43810365,0.30027452,0.2538295,-0.81268805,0.6061353,-0.44407526,0.12116713,0.43337202,-0.19819103,0.07821166,0.0770225,0.13373268,-0.62943566,-0.3276389,-0.3335967,-0.19300313,-0.021006867,0.5815169,0.026894318,0.051156577,-0.18047631,0.12917084,-0.24317688,-0.4152857,0.4259413,0.14249282,-0.49245957,0.26230028,-0.30117488,-0.5308848,-0.48430303,0.18462442,-0.006539525,0.38607296,0.07383815,0.35343665
,0.5109827,-0.49825788,-0.18870112,-0.9862247,0.35761538,0.1519242,-0.60354674,-0.5762235,0.48107857,-0.54982674,-0.0030654212,0.68190205,0.54696083,-0.6323979,-0.050300043,0.015758034,-0.34852207,-0.2849571,-0.099033825,0.45826566,-0.17476422,0.9434039,0.31126118,0.2032267,-0.50360847,1.266353,0.4394252,-0.24595487,0.52573997,0.37287596,0.2946183,-0.973204,0.7296883,-0.5232369,0.1511627,0.5157921,-0.24726407,0.098641746,0.08512171,0.17487487,-0.74183255,-0.38104898,-0.3922631,-0.23146851,-0.025200741,0.70321375,0.031869095,0.053212564,-0.21341436,0.15624692,-0.29335088,-0.47855872,0.51180565,0.1759066,-0.5880064,0.3061955,-0.36590642,-0.63931686,-0.59417814,0.22568904,-0.012787205,0.46837214,0.089719474,0.42765108
,0.41244045,-0.40877166,-0.16349506,-0.8241543,0.29035825,0.11428588,-0.50668377,-0.4730697,0.40084586,-0.4511555,0.003364512,0.57395756,0.45145825,-0.51353383,-0.048725545,0.019488696,-0.29030436,-0.23551814,-0.08489435,0.3831566,-0.1389758,0.7691041,0.24926718,0.17862755,-0.4188885,1.0445331,0.37635908,-0.21513733,0.43018955,0.3061731,0.252482,-0.79789805,0.596822,-0.43637136,0.12640625,0.4327128,-0.20939519,0.087600835,0.068570726,0.14247969,-0.6159173,-0.31713516,-0.33882347,-0.1883233,-0.014838888,0.58338875,0.03392017,0.0447015,-0.18629538,0.12019937,-0.24069712,-0.403964,0.42960835,0.13521078,-0.4913391,0.25437012,-0.30396858,-0.5291201,-0.49409428,0.1765149,-0.016528668,0.3769383,0.07488249,0.34415925
,0.42391524,-0.4154709,-0.15444791,-0.8342793,0.29803705,0.12322349,-0.5085889,-0.4741495,0.39836377,-0.44796434,-0.0051387283,0.571074,0.4571017,-0.53546095,-0.035317045,0.012764889,-0.28503776,-0.24599446,-0.087276764,0.37960917,-0.1438777,0.78978646,0.2576784,0.16656558,-0.42367914,1.0587965,0.37619248,-0.20649306,0.42899242,0.30519852,0.24482436,-0.81790775,0.6159688,-0.4471241,0.13320136,0.43246424,-0.20836675,0.08363543,0.06584342,0.13348523,-0.61410224,-0.31856936,-0.33567935,-0.19033402,-0.014001277,0.5830477,0.035463877,0.048295114,-0.17873968,0.123344444,-0.24967855,-0.41259408,0.43035907,0.1440601,-0.49957594,0.26191568,-0.3009985,-0.5453293,-0.48713982,0.18307261,-0.01859393,0.38885596,0.07365456,0.36250728
