title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
,0.19407065,-0.27664682,0.46482968,-0.6687387,-0.44058558,0.054888017,0.33924076,0.23172416,-0.6552737,0.36169448,0.09005021,-0.6415423,-0.5367274,-0.62486064,-0.2541066,0.7375573,0.08736918,0.7427939,1.6574069,0.035003386,-0.20468168,-0.014109396,-1.0536146,-0.01753992,-0.81794727,0.16239434,1.2445903,0.2885211,0.32919002,0.26382887,-0.26533884,-0.3597708
,0.24128729,-0.32191783,0.5691597,-0.75798786,-0.54328173,0.099484615,0.38052478,0.30075958,-0.7564538,0.4272672,0.11130576,-0.7461951,-0.6065373,-0.72735137,-0.26318198,0.8380447,0.08217778,0.85315084,1.9346684,0.049088668,-0.22452374,0.0005252391,-1.2427223,-0.023332145,-0.97631097,0.20479266,1.4388424,0.35168198,0.40636146,0.31021166,-0.30284795,-0.4308695
,0.15195742,-0.17539258,0.31910852,-0.45862317,-0.32400036,0.05053123,0.2185029,0.15268995,-0.4437956,0.25461844,0.08063956,-0.45154828,-0.35511127,-0.42858487,-0.17793112,0.5041584,0.057330057,0.510339,1.142297,0.027540414,-0.12516184,0.010039585,-0.71637934,-0.019876204,-0.57633203,0.1029261,0.8536292,0.20782518,0.22980553,0.1943254,-0.17421289,-0.26530597
,0.2514379,-0.3186669,0.536539,-0.7372031,-0.5126706,0.08458055,0.37097466,0.2858726,-0.7291188,0.4183331,0.12141565,-0.71480477,-0.5974456,-0.71408176,-0.256936,0.842287,0.09069293,0.8546396,1.8824942,0.045651603,-0.20241585,-0.013743425,-1.2114553,-0.030727698,-0.9461556,0.1802342,1.4330522,0.3518703,0.37659064,0.30407685,-0.28655702,-0.41512403
,0.21129759,-0.28121632,0.49327716,-0.6606095,-0.4619324,0.059716456,0.3471559,0.24550566,-0.6527207,0.3654716,0.0985162,-0.64942867,-0.55628055,-0.64317375,-0.244556,0.729876,0.07094324,0.7586473,1.6777362,0.03689057,-0.1995703,-0.016415525,-1.0812831,-0.021966297,-0.83927363,0.17775674,1.2582382,0.28895283,0.34006983,0.28496978,-0.26726344,-0.36371508
,0.21195757,-0.2688342,0.46094838,-0.6166273,-0.43636397,0.06679064,0.31533113,0.21525659,-0.6089993,0.321936,0.1043259,-0.59026223,-0.50517875,-0.57198864,-0.22484621,0.6762325,0.05659762,0.71105313,1.5597306,0.037851498,-0.17815813,0.0054892856,-0.9846352,-0.019333456,-0.7841282,0.14909835,1.1812208,0.29018214,0.31100684,0.25155154,-0.2436656,-0.34833732
,0.14617713,-0.20465359,0.34134686,-0.4989664,-0.33575845,0.05128407,0.2499758,0.16899581,-0.4888238,0.26641652,0.090744756,-0.46555886,-0.39384675,-0.4488061,-0.19134465,0.54584646,0.06526236,0.5427864,1.2393168,0.038349893,-0.14864689,0.0054950537,-0.78139216,-0.025682736,-0.6249084,0.14145856,0.93083096,0.21744797,0.25337383,0.2045544,-0.19709118,-0.26811635
,0.16434434,-0.19946551,0.32993034,-0.46542737,-0.32653207,0.041805997,0.25079158,0.16346458,-0.46926895,0.26445416,0.08891158,-0.4739719,-0.37912735,-0.4547471,-0.17663373,0.5243874,0.06829814,0.5499161,1.2203997,0.037181616,-0.1473193,0.009068475,-0.7636663,-0.0040173093,-0.5907933,0.11578447,0.9048518,0.23226804,0.2359821,0.20126069,-0.18586563,-0.2781821
,0.20567915,-0.25880492,0.45679,-0.6234347,-0.42942393,0.056944497,0.34091657,0.2252295,-0.64739275,0.3596772,0.10651653,-0.6284051,-0.5265018,-0.61044824,-0.24768202,0.7157167,0.08757736,0.7154903,1.6237818,0.033498496,-0.19543312,-0.01579907,-1.0408398,-0.03778355,-0.79341435,0.15495147,1.2252599,0.30318624,0.33765438,0.2624187,-0.2693213,-0.3449089
,0.22009414,-0.27497828,0.48759505,-0.6797469,-0.46351925,0.0706706,0.34438002,0.23814008,-0.6784907,0.3743293,0.118281625,-0.6440047,-0.5511605,-0.65185785,-0.25195095,0.7659193,0.08516622,0.7563483,1.7221562,0.041232336,-0.18765351,-0.015500737,-1.0979446,-0.019439684,-0.86428064,0.18862133,1.3030518,0.31887674,0.3451371,0.27571848,-0.25495628,-0.3881957
,0.20182113,-0.25630388,0.4692819,-0.6595823,-0.45228374,0.081738435,0.34592822,0.250172,-0.6337391,0.35442382,0.10734354,-0.6375036,-0.5362132,-0.6133667,-0.23393217,0.7276239,0.08522373,0.73401314,1.6358111,0.036158618,-0.18774444,-0.008453012,-1.0442505,-0.021677008,-0.8121968,0.1549646,1.2438586,0.30780467,0.32255423,0.2621286,-0.2562108,-0.34504518
,0.21720435,-0.28617606,0.49581048,-0.713963,-0.49681315,0.07898491,0.36448324,0.2582972,-0.70551294,0.37782642,0.09968049,-0.67799306,-0.57780737,-0.67483866,-0.23976575,0.800321,0.09354803,0.785065,1.7901815,0.04232238,-0.21484424,-0.01135473,-1.1391476,-0.034532104,-0.9009998,0.18730457,1.3375419,0.31627032,0.37938645,0.2906109,-0.27982426,-0.39524755
,0.23597829,-0.30696088,0.5035996,-0.69085395,-0.4987785,0.06229267,0.37081885,0.26249337,-0.70205736,0.37668747,0.11963682,-0.68959576,-0.57224804,-0.65876335,-0.25168657,0.7958538,0.09697711,0.7867358,1.7752575,0.059436005,-0.19852158,0.01104665,-1.127597,-0.02458013,-0.8858436,0.1816994,1.3353812,0.31526706,0.3647248,0.2688101,-0.28770998,-0.3906362
,0.25399935,-0.3497428,0.57515126,-0.8099641,-0.55077094,0.088403374,0.4017905,0.29576644,-0.796435,0.42328265,0.11843362,-0.7622843,-0.6411082,-0.758831,-0.30126038,0.8916208,0.07767005,0.9128791,2.0339496,0.050941754,-0.21740037,0.0048622116,-1.2910222,-0.039847832,-1.0200071,0.2184238,1.5154144,0.37182245,0.41419804,0.33735722,-0.3256036,-0.45993555
,0.26342896,-0.35437366,0.627596,-0.8475235,-0.599893,0.10145665,0.42729864,0.32424515,-0.8435905,0.47035286,0.14410043,-0.8158124,-0.69699776,-0.81482357,-0.29334334,0.9483891,0.0900852,0.9753431,2.1463737,0.056930162,-0.23503785,-0.0027549947,-1.3759974,-0.03451816,-1.0597489,0.22056337,1.622635,0.3776547,0.4486374,0.33380502,-0.3478381,-0.4635525
