title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
,0.14471729,0.5226409,-0.38818172,-0.34458467,0.15804344,-0.14801283,0.20291226,-0.5090319,-0.22859418,0.2937337,-0.5811695,-0.009062101,0.09782684,-0.14857794,0.34683487,-0.0734882,-0.20386308,0.25696787,0.12778173,0.18861449,0.10699618,0.06185822,-0.14543284,0.081265666,0.16213892,-0.23139745,-0.7008428,-0.003155914,0.011141014,-0.20356227,-0.09559703,0.5355404,0.19222942,-0.21717454,-0.60847104,-0.2409702,0.25456056,-0.2771859,0.58891517,-0.09189277,0.3945238,0.070667714,-0.10502583,0.019584594,-0.54833406,0.075743265,-0.45099694,0.1529676,-0.20316575,0.48289788,-0.24624483,0.13695951,-0.64456236,0.04076417,-0.029012172,-0.036383748,0.092926346,0.39801678,-0.101479754,0.05984693,0.0244052,0.13735102,-0.045403864,0.11332434,0.21154213,-0.72498167,0.5096102,0.16196877,-0.3154154,-0.069073625,0.11883727,0.14579935,-0.07741849,0.08156804,-0.14092451,0.06269246,-0.040306635,-0.16396372,0.3870619,-0.012693116,-0.056013647,0.22701228,-0.09268643,-0.2741461,-0.10000827,0.065622166,-0.2145514,-0.2941632,0.1153198,0.056854803,0.17123973,-0.058238994,-0.3982519,0.19276033,-0.21432215,-0.49124154,-0.09285554,0.4380181,-0.053470764,-0.24946234,-0.3298484,0.09632788,-0.018517535,-0.08774608,-0.31636104,-0.7412906,0.13315517,0.1815668,-0.5823183,0.15489359,0.27775192,0.09514981,-0.0071269413,-0.18831323,-0.13604635,-0.24713379,-0.28721064,-0.17412071,0.21907006,-0.0698783,-0.23105383,0.6281494,0.44336805,-0.1626256,-0.058364894,-0.029384792,-0.14787412,-0.05447773
,0.22317316,0.78797615,-0.586371,-0.51735705,0.23587745,-0.22298181,0.3048421,-0.765366,-0.3339856,0.45046476,-0.8836408,-0.007024059,0.13942493,-0.22399086,0.5249895,-0.10889302,-0.30872232,0.38764617,0.18889984,0.28145498,0.16072576,0.09513975,-0.2291115,0.12642302,0.2399892,-0.35529095,-1.0593419,0.0032675662,0.015065879,-0.30972105,-0.14879236,0.81222594,0.3008957,-0.33418223,-0.92364466,-0.3679854,0.3741876,-0.42288598,0.8933962,-0.147066,0.59761786,0.10419254,-0.16707233,0.016003115,-0.83180267,0.12031704,-0.67533815,0.22692965,-0.30740687,0.73447496,-0.37677136,0.20530036,-0.9722782,0.06590765,-0.039164852,-0.058016356,0.13150816,0.6008716,-0.1462742,0.08766152,0.0394896,0.21480937,-0.07098874,0.17107795,0.3198043,-1.1035872,0.7703632,0.25014395,-0.47450203,-0.10286517,0.17729814,0.2246942,-0.11170794,0.12819721,-0.21099007,0.0939587,-0.06456366,-0.24284305,0.58514,-0.008225506,-0.08925718,0.34814394,-0.14076589,-0.41811445,-0.14970563,0.102605745,-0.31938952,-0.44443873,0.17208666,0.08239962,0.26116964,-0.09327073,-0.59344447,0.28762147,-0.32191318,-0.7496226,-0.1397633,0.65669155,-0.084856406,-0.37326422,-0.49519318,0.14975268,-0.03333738,-0.13683544,-0.4690955,-1.1274823,0.20503439,0.27127272,-0.8717921,0.24185377,0.42054838,0.14235352,-0.007467225,-0.28008354,-0.20631792,-0.36752608,-0.43435532,-0.26409522,0.32469848,-0.102310754,-0.3430847,0.9480435,0.67090935,-0.25383344,-0.0902457,-0.03745733,-0.21288127,-0.087325044
,0.13928443,0.47551417,-0.35115302,-0.31202468,0.13915853,-0.13149977,0.18771681,-0.46249694,-0.20195158,0.26827297,-0.5314783,-0.006780099,0.08593498,-0.13232212,0.3157085,-0.06339593,-0.18919979,0.23372124,0.11403245,0.16744585,0.09546514,0.060465403,-0.13709539,0.07363655,0.15007529,-0.21679519,-0.64283425,-0.0025856486,0.007973144,-0.18628195,-0.0851574,0.4855576,0.18265484,-0.19642511,-0.5612366,-0.22422102,0.22662464,-0.2535125,0.53692275,-0.090568475,0.36742035,0.062742464,-0.09523076,0.008629786,-0.5022603,0.073684186,-0.40739092,0.13712457,-0.18923242,0.4420717,-0.2254605,0.124168806,-0.5860042,0.038927414,-0.02137352,-0.032301106,0.07942218,0.36683428,-0.09033743,0.048225615,0.020493297,0.13024566,-0.04313297,0.107908756,0.18959133,-0.6656017,0.4671427,0.14970209,-0.28826138,-0.058438655,0.10365866,0.13307762,-0.07009144,0.073364876,-0.12548067,0.054144856,-0.036639523,-0.14465061,0.3530729,-0.00660514,-0.051386483,0.20981257,-0.08139577,-0.25120902,-0.08982596,0.05815224,-0.19116941,-0.26729047,0.10244219,0.05023548,0.15394102,-0.055045824,-0.35980642,0.1741004,-0.19207203,-0.45256728,-0.0850908,0.39833683,-0.047580708,-0.22733806,-0.30295372,0.09036463,-0.016482232,-0.086032,-0.28410485,-0.6747548,0.121149935,0.16398236,-0.52730715,0.14613558,0.25580755,0.08209513,-0.0053332737,-0.17187981,-0.1307163,-0.22029275,-0.2620565,-0.15532097,0.19618239,-0.060880784,-0.21002187,0.5713712,0.40712398,-0.1535607,-0.051966626,-0.019891232,-0.13225938,-0.04852756
,0.08298409,0.29345,-0.22034954,-0.19052042,0.09066549,-0.08415621,0.11511832,-0.28933692,-0.12813099,0.1681903,-0.33473313,0.0008144429,0.053953372,-0.08193953,0.20184705,-0.04255026,-0.11859555,0.14497289,0.068557836,0.10702239,0.0586642,0.038704906,-0.08360399,0.04165503,0.09205741,-0.13006452,-0.40042326,0.0025153712,0.001887188,-0.11887107,-0.053288054,0.30489534,0.113687955,-0.12767676,-0.35162076,-0.14147355,0.14596213,-0.16077109,0.33798608,-0.05797579,0.22885372,0.036122307,-0.061164726,0.0081129465,-0.3141094,0.042386115,-0.25581715,0.08465369,-0.11394151,0.28028232,-0.14063108,0.076467596,-0.36382547,0.024871783,-0.013642016,-0.018753918,0.051435776,0.22741818,-0.057047803,0.03584182,0.017265126,0.07860139,-0.029448798,0.067983866,0.12206107,-0.41455048,0.2944772,0.092733584,-0.18233088,-0.04111727,0.06584434,0.080740206,-0.043172795,0.04654922,-0.07657238,0.036571875,-0.02672692,-0.096443854,0.21964777,-0.0012925795,-0.03200246,0.12746514,-0.04999369,-0.1538903,-0.052943893,0.038771752,-0.11688182,-0.16873565,0.0652961,0.033694867,0.09535897,-0.03096774,-0.22093911,0.108734936,-0.120397024,-0.27849773,-0.04971444,0.25010338,-0.02987128,-0.14364704,-0.1891583,0.05793718,-0.011976711,-0.050289698,-0.17625861,-0.42367315,0.07467491,0.10508721,-0.33085057,0.09028722,0.15940595,0.050211407,-0.0010114282,-0.10957655,-0.08067071,-0.13970879,-0.16673857,-0.09455079,0.123060286,-0.03402075,-0.1255647,0.3570219,0.2540166,-0.09664677,-0.036483444,-0.011391317,-0.0839995,-0.029532013
,0.14408231,0.49754125,-0.3677528,-0.32289386,0.15050068,-0.13742219,0.19352943,-0.4857447,-0.21386209,0.28697997,-0.55564266,-0.0070507,0.0857055,-0.14561078,0.33502045,-0.06661617,-0.19276576,0.2477984,0.12211584,0.1756234,0.09841612,0.060012486,-0.1443253,0.072883226,0.1503055,-0.22449796,-0.6656008,0.0004195073,0.008802411,-0.19273949,-0.092924185,0.5090891,0.18809474,-0.21106638,-0.58570397,-0.22981408,0.23686256,-0.2644303,0.56345034,-0.094892144,0.37990648,0.06381657,-0.102159254,0.012808148,-0.52571154,0.07499326,-0.42770535,0.14492284,-0.19782585,0.4605316,-0.23744999,0.1302442,-0.6117924,0.039476,-0.02396287,-0.039169054,0.087945774,0.3795809,-0.091139555,0.056931958,0.02205066,0.13681246,-0.041103918,0.10836367,0.19646999,-0.69696057,0.4847479,0.15570544,-0.29954985,-0.067044765,0.112167865,0.13895339,-0.07341335,0.079112254,-0.12940073,0.06372115,-0.039105777,-0.15464444,0.3645685,-0.007765578,-0.053692028,0.21814656,-0.08948864,-0.2590621,-0.096150964,0.060230497,-0.2007017,-0.27729756,0.10517244,0.057113115,0.1669756,-0.060102466,-0.37481233,0.18302394,-0.19976118,-0.46725982,-0.089096315,0.4147847,-0.056367867,-0.23668465,-0.3127939,0.094438136,-0.0247617,-0.08606074,-0.29938093,-0.7058041,0.12996824,0.17248578,-0.5514153,0.15218213,0.26722798,0.08666117,-0.008269337,-0.18141012,-0.1297393,-0.23499745,-0.27196115,-0.16102937,0.20433074,-0.06224614,-0.2144059,0.59740514,0.42524576,-0.1603402,-0.055183686,-0.025203047,-0.13916257,-0.051335767
,0.17378822,0.6015609,-0.44913816,-0.39442965,0.17804354,-0.1696874,0.2303196,-0.58625764,-0.25743642,0.34782565,-0.6751104,-0.002455607,0.11075219,-0.17163341,0.40832385,-0.08252724,-0.23339932,0.2961317,0.14779022,0.2161388,0.12600487,0.07523819,-0.17254266,0.09317548,0.18982467,-0.27193815,-0.8121842,0.0019049987,0.012098642,-0.23784377,-0.113164805,0.6215903,0.22874132,-0.2527226,-0.71420234,-0.27964246,0.28917363,-0.31911576,0.6833625,-0.11374039,0.45917058,0.07852966,-0.124512665,0.017368665,-0.6373225,0.09373597,-0.5238926,0.17488538,-0.23837543,0.56567705,-0.2908727,0.16153605,-0.7468279,0.05144844,-0.028704222,-0.043699715,0.10485797,0.46125862,-0.115342885,0.06661266,0.033170175,0.16086847,-0.05302397,0.13477866,0.2403089,-0.8467546,0.58957213,0.19196306,-0.36891505,-0.07768314,0.13407777,0.17286246,-0.08950768,0.09303439,-0.15947255,0.07126155,-0.054034512,-0.1880626,0.4454931,-0.011910632,-0.06403185,0.2682494,-0.10324735,-0.31932437,-0.118835405,0.076451875,-0.24639373,-0.3414474,0.12873517,0.06483829,0.1978121,-0.067923106,-0.45628965,0.22517161,-0.24511547,-0.57144696,-0.10999854,0.50187665,-0.062419247,-0.28294668,-0.37814704,0.11566648,-0.029783703,-0.10957719,-0.3605534,-0.8599245,0.15848915,0.20716539,-0.6669212,0.17971618,0.320078,0.108931094,-0.002353578,-0.21930282,-0.16159971,-0.2866601,-0.33048442,-0.2000699,0.2517878,-0.07225819,-0.25865987,0.72636443,0.5174649,-0.1887632,-0.06912148,-0.027915405,-0.16379781,-0.06714575
,0.16950935,0.60384214,-0.44778258,-0.39593443,0.17985345,-0.17284791,0.23335879,-0.5895133,-0.25895676,0.34281978,-0.6803301,-0.0033923285,0.11015551,-0.1728293,0.40116766,-0.082959525,-0.23824836,0.30364576,0.14266805,0.21868636,0.12208592,0.07460093,-0.16847709,0.0919454,0.18607439,-0.26828352,-0.81036174,-0.002388112,0.012284263,-0.24272023,-0.11595929,0.62088835,0.22879319,-0.25342575,-0.70970637,-0.27950495,0.28597048,-0.31980658,0.6826514,-0.10952193,0.459067,0.074592836,-0.121129334,0.01719135,-0.63472843,0.09247434,-0.52002496,0.17528723,-0.23536266,0.56240374,-0.28851694,0.15584938,-0.7443883,0.052170932,-0.030427927,-0.04773429,0.105758674,0.46389621,-0.11033596,0.06515821,0.025379512,0.16599244,-0.05670427,0.12800208,0.23823753,-0.8434602,0.5928019,0.19072269,-0.3628493,-0.081765585,0.1306871,0.17281376,-0.08519873,0.09796419,-0.15842934,0.07108629,-0.0513338,-0.19273713,0.44726127,-0.011517908,-0.06657525,0.26349485,-0.10766375,-0.31818363,-0.11598158,0.07644375,-0.24316013,-0.3386713,0.13023694,0.06496793,0.20522672,-0.072217934,-0.45259145,0.22449158,-0.24673708,-0.57471305,-0.10629985,0.5007353,-0.06565136,-0.28530437,-0.37684268,0.11701687,-0.02798027,-0.10776482,-0.36227304,-0.8613589,0.15993978,0.20876798,-0.6701474,0.18003333,0.3240648,0.10923074,-0.0058529596,-0.2150554,-0.1597336,-0.27996314,-0.33491066,-0.2059291,0.25093487,-0.075498514,-0.2603065,0.7261525,0.5147403,-0.19501413,-0.07053413,-0.026173592,-0.16608918,-0.06319856
,0.18846887,0.64655083,-0.48068008,-0.4195119,0.19492877,-0.18330036,0.2512836,-0.6342567,-0.27584234,0.36734518,-0.7286294,-0.00535104,0.11286429,-0.1862855,0.43616438,-0.089969695,-0.25110126,0.32034937,0.15275078,0.23517627,0.1334204,0.07634723,-0.18967639,0.095315084,0.20315471,-0.29222602,-0.8764855,0.0036006756,0.011041731,-0.25511965,-0.12197484,0.66891664,0.24577242,-0.26961935,-0.7659766,-0.30207035,0.31144053,-0.35155496,0.7363546,-0.12107181,0.4948587,0.084890276,-0.1383926,0.014751347,-0.6815262,0.095806785,-0.5589874,0.19038776,-0.25644705,0.6055984,-0.3110569,0.1728687,-0.79775697,0.055767212,-0.030359477,-0.04750325,0.11366986,0.4963373,-0.1230025,0.067523696,0.02961708,0.17999516,-0.05356962,0.14139679,0.25673348,-0.9085872,0.63888705,0.20496999,-0.39458522,-0.08598096,0.14108889,0.17994428,-0.0933666,0.10096878,-0.17664716,0.07713044,-0.05244701,-0.20176136,0.47842613,-0.01258683,-0.06678078,0.28171852,-0.11119562,-0.34596142,-0.12150608,0.07941208,-0.26049155,-0.36412448,0.1398991,0.06869705,0.21523683,-0.07197306,-0.49031308,0.23761173,-0.26816317,-0.61497146,-0.118431956,0.54201317,-0.07058564,-0.31124088,-0.40738854,0.12473053,-0.026971579,-0.11167264,-0.38641024,-0.9245956,0.17028897,0.2281185,-0.7169908,0.19607103,0.34471893,0.11837872,-0.0044469447,-0.23760816,-0.17419091,-0.30343044,-0.35581866,-0.21201666,0.26445007,-0.084246,-0.28411254,0.7834685,0.55498546,-0.20773947,-0.073906414,-0.03065077,-0.17737539,-0.071154624
,0.14964095,0.5163685,-0.38299668,-0.3390865,0.15636338,-0.1424101,0.20037973,-0.500687,-0.22403874,0.2910205,-0.57561946,-0.008643052,0.08986716,-0.15033492,0.34641027,-0.074353814,-0.20473492,0.2531581,0.122700386,0.18434902,0.10379376,0.06654152,-0.14526738,0.073766485,0.15703839,-0.2354764,-0.6927716,-0.0036790771,0.010399459,-0.20402223,-0.09579187,0.5294782,0.19431566,-0.21885188,-0.61119163,-0.24029948,0.247925,-0.27915004,0.5864367,-0.09741047,0.39453036,0.06454126,-0.10668408,0.012508791,-0.54732066,0.08011196,-0.44777185,0.1484442,-0.20435333,0.48257542,-0.24664828,0.13902293,-0.63545406,0.04826151,-0.022749724,-0.032984752,0.09345559,0.39321667,-0.09719137,0.05566801,0.02594564,0.13988292,-0.04519693,0.11735253,0.20823675,-0.7265828,0.50735253,0.1654104,-0.31033623,-0.06685104,0.11334401,0.14322558,-0.07315198,0.08048514,-0.14119239,0.06617327,-0.046598088,-0.1634148,0.3869998,-0.010068684,-0.059708893,0.22554453,-0.09052407,-0.27102715,-0.102290764,0.06452399,-0.20726755,-0.28770077,0.111195944,0.058047846,0.16887495,-0.05957863,-0.38942868,0.19119881,-0.20975924,-0.4884208,-0.08858115,0.43324402,-0.05860074,-0.239874,-0.32433125,0.09216241,-0.019082269,-0.09376835,-0.31306767,-0.73546225,0.13375951,0.18015468,-0.56686294,0.15932013,0.2732913,0.092548065,-0.004461056,-0.18481906,-0.14153582,-0.24496782,-0.28316897,-0.16838455,0.21030378,-0.06115835,-0.22070947,0.62721515,0.4375838,-0.16362149,-0.058854602,-0.022057248,-0.14135578,-0.051110465
,0.17081578,0.60240006,-0.45569518,-0.3965758,0.18120776,-0.17469326,0.23486717,-0.5902377,-0.258691,0.3488859,-0.6811016,-0.006473284,0.11271016,-0.16783823,0.40513736,-0.08024994,-0.23584491,0.2960092,0.14637972,0.21741727,0.12157621,0.07253648,-0.17015244,0.09173534,0.18727104,-0.27359807,-0.8191919,-0.0026978357,0.008921536,-0.23910968,-0.116230145,0.6210499,0.22660974,-0.25249767,-0.71750706,-0.28440195,0.28703222,-0.32472432,0.68846565,-0.1119631,0.4615079,0.07988458,-0.12737058,0.014181172,-0.64078444,0.08930263,-0.5212919,0.1756455,-0.23810874,0.5696193,-0.29061797,0.15717274,-0.7454204,0.04867691,-0.02615964,-0.043532107,0.10261634,0.46306598,-0.112564564,0.06950895,0.027699383,0.16226871,-0.05109722,0.13329843,0.24243517,-0.8514075,0.5919933,0.1929558,-0.36618862,-0.07828449,0.13213657,0.17006981,-0.089044146,0.09555682,-0.16152647,0.071844146,-0.050391596,-0.18750814,0.4467487,-0.008286896,-0.063721746,0.2634037,-0.104697764,-0.3213167,-0.11949012,0.07328898,-0.24646008,-0.34263712,0.12821816,0.06863445,0.20586249,-0.07048343,-0.4569278,0.22728822,-0.2501992,-0.5788079,-0.1107063,0.5052508,-0.06426206,-0.29143268,-0.38343447,0.1134369,-0.029043516,-0.102192394,-0.36338535,-0.86306673,0.15488571,0.20919183,-0.67423046,0.17903493,0.3231392,0.10956303,-0.00559345,-0.2221999,-0.16146126,-0.28570995,-0.3325907,-0.19834,0.2482,-0.07529618,-0.2601203,0.7301532,0.5189702,-0.19446668,-0.06239524,-0.03189144,-0.16671997,-0.06492626
