title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
,0.2410156,0.6863894,-0.47550952,-0.4334201,0.13440381,-0.14041044,0.23894133,-0.7535494,-0.358858,0.37358582,-0.84451455,-0.025406383,0.1887214,-0.22483096,0.51634485,-0.056774054,-0.27572393,0.33348662,0.22816302,0.28599343,0.25804833,0.13109668,-0.3067798,0.20265828,0.22035922,-0.3290636,-1.0286219,-0.019941546,0.0976257,-0.2636556,-0.10261552,0.7487186,0.28814554,-0.3038946,-0.79373646,-0.31401056,0.31271896,-0.42379588,0.7797565,-0.16139872,0.48647517,0.114391595,-0.17823869,-0.0076068914,-0.8045663,0.09866025,-0.5929377,0.16367885,-0.38478154,0.6303594,-0.31047854,0.18725924,-0.92041844,0.07668404,-0.027154306,0.0080858795,0.039707936,0.60972315,-0.17126085,0.039268114,0.037447643,0.14713341,-0.082126215,0.20782852
,0.2639547,0.7554892,-0.5310818,-0.48407966,0.14033778,-0.1605714,0.25497764,-0.82793117,-0.39291993,0.41336426,-0.93465275,-0.01598243,0.22080037,-0.2387842,0.5756276,-0.06560389,-0.30300492,0.35953692,0.25170025,0.3227803,0.29987875,0.15037565,-0.3359905,0.23307829,0.25886834,-0.3641231,-1.1437104,-0.018463086,0.11217488,-0.29956207,-0.11229302,0.8357993,0.3193578,-0.32917696,-0.88648486,-0.34751076,0.34854072,-0.46620783,0.86219674,-0.17557731,0.5340957,0.12909856,-0.19847326,-0.0049125236,-0.8881063,0.11463605,-0.6653301,0.17800632,-0.42124388,0.7103411,-0.34879902,0.21268916,-1.0260983,0.09196008,-0.029909391,0.015418666,0.040425155,0.6749066,-0.19783092,0.038179297,0.055272337,0.15190972,-0.09712005,0.23716563
,0.25809023,0.7678143,-0.53451526,-0.4913655,0.14456116,-0.16867954,0.26416248,-0.8418667,-0.398729,0.4079678,-0.95380586,-0.016954476,0.22284989,-0.24490878,0.5667297,-0.06490042,-0.3179192,0.37922287,0.24321343,0.33288226,0.29463175,0.15087657,-0.3312109,0.23405257,0.25461367,-0.35976455,-1.1539558,-0.0282054,0.11133311,-0.31306294,-0.120874375,0.8428189,0.32523993,-0.33406863,-0.885529,-0.35259947,0.3454477,-0.47118217,0.8680942,-0.1705865,0.5418082,0.122463524,-0.19498134,-0.0045657894,-0.89479274,0.11217669,-0.66686416,0.1809993,-0.42050165,0.7120299,-0.34813976,0.20414843,-1.0329975,0.093802676,-0.035428654,0.0087848455,0.041477203,0.6888913,-0.19065905,0.035715643,0.038327605,0.1660088,-0.1056469,0.22487767
,0.28243175,0.796224,-0.55645925,-0.5026836,0.15453906,-0.17080185,0.27577347,-0.88030124,-0.4128595,0.42295012,-0.99236166,-0.02251184,0.22216152,-0.2557872,0.60132945,-0.0717482,-0.3209863,0.38361457,0.25501648,0.34635404,0.3121032,0.15031523,-0.362037,0.23602326,0.27085176,-0.38194293,-1.2167753,-0.016894506,0.11386949,-0.31516808,-0.11952404,0.88322234,0.33801973,-0.34270498,-0.9309449,-0.3706552,0.36983195,-0.50785726,0.9125842,-0.18276815,0.56708103,0.13664992,-0.21758641,-0.012731532,-0.93196785,0.109583095,-0.6941685,0.19396798,-0.4461325,0.74550647,-0.36434376,0.22341104,-1.0737126,0.09640922,-0.030567994,0.017375162,0.04332206,0.7146069,-0.20774803,0.033565294,0.045061156,0.17377417,-0.094237894,0.24283135
,0.2244841,0.6377046,-0.4436653,-0.41183,0.12562202,-0.1301463,0.22130018,-0.6950723,-0.3373735,0.33390966,-0.7833294,-0.026436636,0.17718525,-0.21091059,0.47855383,-0.06293356,-0.26595697,0.30355373,0.20464067,0.27028865,0.24454841,0.13141015,-0.27859107,0.1833044,0.20736873,-0.3107728,-0.9624321,-0.028655719,0.094624184,-0.25429654,-0.09276832,0.6997559,0.26865917,-0.28241083,-0.74784976,-0.29497632,0.29443106,-0.40307802,0.72757363,-0.14779912,0.45493585,0.10360159,-0.16809125,-0.010011411,-0.7535778,0.09637062,-0.5606731,0.14834923,-0.35537687,0.5964298,-0.2908958,0.18255335,-0.8588655,0.08722179,-0.021529857,0.02324484,0.03974712,0.5671071,-0.1647845,0.029617725,0.040629666,0.13313136,-0.0806978,0.20392717
,0.26881456,0.7849799,-0.5634261,-0.50732917,0.1511208,-0.1762471,0.27345964,-0.8674517,-0.4108944,0.43073836,-0.9826337,-0.025094306,0.23366019,-0.24197528,0.5911559,-0.06296259,-0.3209819,0.37485754,0.25959986,0.33679894,0.3019519,0.15005198,-0.3452291,0.23866744,0.26310042,-0.38043723,-1.20456,-0.029414862,0.1090766,-0.31356362,-0.12243286,0.86657304,0.32817498,-0.34173408,-0.92557234,-0.37031394,0.35880148,-0.49443835,0.9049212,-0.1793896,0.5594845,0.13745233,-0.21244565,-0.011284028,-0.93009615,0.10868237,-0.68640107,0.18629387,-0.43815088,0.74428385,-0.361338,0.2132851,-1.0649208,0.088632606,-0.026167547,0.017177064,0.03638698,0.7050904,-0.20061591,0.04519334,0.046331976,0.16031894,-0.096751116,0.24335244
,0.24742654,0.69898236,-0.48445088,-0.44465142,0.13468316,-0.15439688,0.24561676,-0.7602661,-0.36585343,0.37921748,-0.8601969,-0.019697305,0.19285929,-0.22817118,0.5195289,-0.07105894,-0.28124383,0.33891898,0.22930199,0.2964068,0.26252556,0.1327962,-0.31339163,0.21569912,0.22651812,-0.33668917,-1.0530174,-0.027533872,0.1003747,-0.27767572,-0.107561134,0.7718024,0.3020959,-0.3040706,-0.80998325,-0.324599,0.32663813,-0.43309703,0.78964406,-0.15744956,0.4992422,0.114408836,-0.19091208,-0.0031227155,-0.813479,0.10219455,-0.60324347,0.16576241,-0.393275,0.6553115,-0.31310615,0.19490547,-0.9367136,0.08830092,-0.03219113,0.020927602,0.034262445,0.61375856,-0.18365355,0.034904767,0.0428871,0.15337716,-0.095815524,0.2087584
,0.21378645,0.61584854,-0.42317483,-0.39524853,0.11447951,-0.13715848,0.20850198,-0.67822415,-0.31382668,0.33554518,-0.7655899,-0.017705496,0.17130172,-0.19368604,0.45740587,-0.047387447,-0.25276795,0.29129502,0.19358042,0.25394845,0.23505868,0.11975731,-0.2754286,0.18342334,0.1966224,-0.29886863,-0.93772244,-0.014921523,0.08706291,-0.24033171,-0.09184995,0.68420804,0.26783288,-0.27674168,-0.71236205,-0.2817945,0.29068947,-0.38447514,0.6927896,-0.13229413,0.43662208,0.109295346,-0.15666111,-0.013237775,-0.71690995,0.08794307,-0.5305388,0.14667793,-0.34090862,0.57097214,-0.2871013,0.16707517,-0.8282426,0.07849512,-0.025134485,0.015502744,0.023491604,0.55352855,-0.16461699,0.03590959,0.031845253,0.12486755,-0.08133651,0.18388353
,0.29008797,0.8260189,-0.5851503,-0.53186685,0.15747592,-0.18355478,0.2823679,-0.9071822,-0.42613858,0.4389773,-1.0267884,-0.02645281,0.24000144,-0.25668415,0.61561185,-0.077113576,-0.3360571,0.39576527,0.26951316,0.35207963,0.32027972,0.16637437,-0.36358687,0.25806344,0.26892656,-0.39776704,-1.2495316,-0.018330663,0.11521089,-0.33263475,-0.12376002,0.919864,0.34615207,-0.3618144,-0.95829844,-0.3823668,0.38710952,-0.51835775,0.9409502,-0.18662053,0.5872,0.14826694,-0.21510611,-0.013441688,-0.9635353,0.11872375,-0.7183377,0.1930329,-0.45788264,0.77262926,-0.3881299,0.22644137,-1.1215646,0.092345074,-0.03325291,0.0133614065,0.040892698,0.741457,-0.21485892,0.03083675,0.04747795,0.1819612,-0.10033418,0.25120875
,0.27220818,0.7628069,-0.54281604,-0.4945664,0.13992445,-0.16207288,0.2666296,-0.84306353,-0.3996674,0.41815794,-0.9568395,-0.01591974,0.22166568,-0.24538197,0.5695251,-0.0610481,-0.30960262,0.37297618,0.24941707,0.31774634,0.29118317,0.14617352,-0.34189236,0.23356774,0.25758672,-0.3616811,-1.1687318,-0.016431142,0.11253861,-0.2981543,-0.113718614,0.846978,0.32708716,-0.34528702,-0.88274556,-0.3566226,0.35380068,-0.480883,0.8713702,-0.17185716,0.553359,0.13181125,-0.2061136,-0.00069958,-0.90629023,0.11511516,-0.6621168,0.1786524,-0.4217201,0.71825665,-0.3533665,0.2077402,-1.0367385,0.08199049,-0.034981225,0.012352592,0.04492518,0.6830368,-0.20122847,0.036396276,0.041016683,0.16078813,-0.09848349,0.23635201
