title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,0.35185933,1.3173159,-1.0250936,-1.0426776,0.39865205,-0.18353368,0.44112295,-1.3356825,-0.6622115,0.7095648,-1.657315,0.08899915,0.19692843,-0.4922848,0.95321155,-0.19622366
,0.22872975,0.9062068,-0.7534646,-0.7078856,0.26650244,-0.13714445,0.3548209,-0.9650243,-0.5038841,0.5062274,-1.1482451,0.111755855,0.17335434,-0.3991734,0.6667061,-0.1370719
,0.19219671,0.6351951,-0.51341385,-0.49973953,0.21554925,-0.092465565,0.25223652,-0.66013616,-0.33774486,0.38649264,-0.8526032,0.066338964,0.11225724,-0.23405191,0.49065584,-0.12993734
,0.27614325,1.0276877,-0.8148727,-0.8042594,0.28307703,-0.16602342,0.3352564,-1.0575856,-0.5048076,0.556133,-1.2908456,0.083313264,0.16873552,-0.38070646,0.7281423,-0.19347997
,0.3265051,1.3750861,-1.0995252,-1.0611894,0.43059933,-0.2313737,0.48716697,-1.3873535,-0.6801182,0.71412665,-1.6701814,0.08086224,0.22293906,-0.50344414,1.011462,-0.2543418
,0.032193717,0.11577921,-0.08646425,-0.11303863,0.05275236,-0.043345734,0.06442948,-0.1518204,-0.07573934,0.078577764,-0.16207373,-0.00998281,-0.001482212,-0.041742276,0.090745255,-0.013505377
,0.28259572,1.2443243,-0.9754177,-1.0077684,0.40742227,-0.21560493,0.45275033,-1.2879348,-0.6188297,0.6610955,-1.572843,0.080865845,0.16424859,-0.5021625,0.9292301,-0.20542285
,0.36043063,1.497158,-1.1830518,-1.1845422,0.4826784,-0.26448452,0.5307554,-1.5433642,-0.7733712,0.8045528,-1.8431956,0.12971312,0.22783457,-0.6042203,1.0748158,-0.25199494
,0.21710801,0.7959463,-0.64388967,-0.66377825,0.24562654,-0.10001186,0.27443185,-0.82440287,-0.42273664,0.4764881,-1.0304732,0.04791301,0.14112027,-0.3413046,0.5773541,-0.15871075
,0.3493396,1.3231164,-1.0820775,-1.025691,0.42075083,-0.22969383,0.46274447,-1.3563744,-0.70120597,0.7650194,-1.660024,0.12410664,0.22311401,-0.5437922,0.9941745,-0.23266543
,0.3576693,1.3754715,-1.0413126,-1.0599828,0.40004387,-0.20989908,0.45622525,-1.4214592,-0.6644691,0.7285409,-1.6800531,0.10844037,0.21678308,-0.5521351,0.97810465,-0.20687361
,0.30041802,1.1420705,-0.8993956,-0.8873442,0.36105174,-0.14708754,0.40972063,-1.1454724,-0.5823613,0.60403883,-1.368762,0.067396894,0.19211861,-0.42342296,0.79785144,-0.1930367
,0.19573498,0.8984849,-0.6812787,-0.6736649,0.23931077,-0.12195212,0.28224128,-0.9389119,-0.46879122,0.4983502,-1.0847979,0.067799844,0.15884446,-0.34320444,0.6510702,-0.15795179
,0.23562141,0.9433524,-0.76044554,-0.7564675,0.32019755,-0.18082605,0.3539763,-1.0187287,-0.46726623,0.5266454,-1.2259045,0.09556449,0.14211139,-0.40025693,0.73005074,-0.13371067
,0.32928884,1.2079248,-0.97980195,-0.9532443,0.35157046,-0.19690883,0.4411716,-1.2722887,-0.62278134,0.6706718,-1.5148455,0.11748961,0.21789496,-0.48922387,0.89937323,-0.2069219
,0.28729805,1.2637774,-0.99568015,-1.0043877,0.40174106,-0.18428496,0.46897495,-1.3296783,-0.677565,0.69459015,-1.5612385,0.11673828,0.20127547,-0.49227288,0.9380582,-0.18688853
,0.28001302,1.2216467,-0.9797653,-0.99401575,0.357133,-0.20697533,0.43275762,-1.275709,-0.6128067,0.67638856,-1.5145383,0.104695536,0.20241168,-0.46514505,0.9242083,-0.20635997
,0.3406988,1.3601023,-1.0519274,-1.080114,0.39582622,-0.22310087,0.46739033,-1.3858055,-0.7263231,0.7694638,-1.7124529,0.08588353,0.21373871,-0.5315804,1.0153228,-0.23730806
,0.29259583,1.2620076,-0.972038,-1.0021093,0.41754156,-0.19063608,0.4234762,-1.3161641,-0.6478595,0.7189127,-1.5497329,0.13929632,0.19607496,-0.5063174,0.90792286,-0.1860071
,0.38776454,1.494754,-1.1716436,-1.1681765,0.46684545,-0.23328769,0.50399363,-1.5250201,-0.7869622,0.79710746,-1.8230785,0.10962635,0.20853007,-0.5958406,1.096942,-0.21645868
,0.43620956,1.6215469,-1.2709364,-1.2974803,0.49817777,-0.2506841,0.55095357,-1.6948123,-0.81377226,0.92864203,-2.0460064,0.16264178,0.23595591,-0.6201962,1.1860752,-0.26999858
,0.30323383,1.2845149,-1.0264391,-0.9593019,0.35529906,-0.19068307,0.43999958,-1.3289,-0.651507,0.6985848,-1.5475067,0.09664252,0.22428104,-0.4978846,0.9030901,-0.19629572
,0.35813782,1.5520403,-1.2379241,-1.2347867,0.49879616,-0.22347112,0.5707732,-1.6579303,-0.8175995,0.88967305,-1.9216814,0.1257201,0.24068427,-0.6377847,1.1597441,-0.2371927
,0.3119192,1.1454524,-0.885967,-0.9262096,0.37537485,-0.15715681,0.41017348,-1.1954236,-0.5980591,0.6118766,-1.4461782,0.09483475,0.16939236,-0.43631575,0.82268757,-0.17469865
